title	company	area	minsalary	maxsalary	hyperlink	welfare	details	loc
政府事业部项目经理	上海融拓信息科技有限公司	上海-杨浦区	15000	20000	http://jobs.51job.com/shanghai-ypq/99216095.html?s=01=0	"五险一金
员工旅游
交通补贴
餐饮补贴
通讯补贴
年终奖金
绩效奖金
股票期权
弹性工作"	总体要求：在IBM等大型集团做过solution manager的人才（有对接政府经验者优先）岗位职责:1、做好事业部智慧金融与科技金融项目落地和业务对接工作，能够做到技术需求时时更新对接;2、具备一定的文案能力，配合做好各类方案和政府性汇报文件的编写工作;3、能够做好各类政府部门的关系协调与事务沟通工作;4、做好事业部相关内外接待工作;5、做好各地公司相关合作伙伴的工作对接、沟通等工作;6、完成公司领导交办的其他临时任务。岗位要求:1、岗位年龄25岁以上，在大型企业集团政府事业部从业过的优先;2、具备良好的精神面貌与职业形象;3、具备较好的沟通和表达能力;4、具备良好的文案基础和OFFICE相关软件能力;5、具备一定的差旅接待能力(行程安排、交通工具预订、餐饮、住宿预订等);6、相关岗位工作经验不少于2年;7、能够接受频繁的临时出差任务;8、具备较好的职业素养，认可并看好公司未来发展，愿意共同成长。2018整体销售业绩完成目标，年薪分红，海外旅游等福利	伟成路70号创智天地企业中心1号5-6F
项目经理	上海励展展览设计工程有限公司	上海	8000	10000	http://jobs.51job.com/shanghai/89274844.html?s=01=0		岗位要求：1．工程项目的总代表和总负责，代表公司履行落实各项工程合同条款；2．总体控制工程项目，对指派工程项目的质量、进度和利润目标的实现担负责任；3. 负责制定项目投标的具体实施方案，包括工程进度计划、技术方案、安全生产和质量保证措施；4. 在项目中负责业主、监理、设计单位及公司相关部门的协调工作，为工程的施工工作创造有利条件；5. 组织项目各阶段验收工作，统计各阶段的完工情况，保障工程进度款的收取；6. 工程项目的文档资料审核及批复；并组织人员做好工程资料整理、汇总及存档；7. 负责设计变更、工程签证的落实，统计竣工及签证工程量，做好项目结算工作；8.负责工程人员现场的考勤、加班管理，为部门经理对工程管理人员的绩效考核提供工程现场的依据；9．组织工程项目维护维修和售后服务。?任职要求1、本科以上学历，建筑工程、装饰装修工程管理相关专业毕业；2、具有三年以上实际工程管理工作经验；3、富有责任心，具有较强的组织、沟通、协调及领导能力；4、具有强烈的质量意识和成本控制理念；5、能适应长期出差；6、持有建造师资格证书（装饰装修/建筑工程二级以上）；7、至少3个中型及以上规模展览展示工程管理经验。	普陀区丹巴路98弄7号龙裕财富中心3楼
急聘物流客服项目经理、主管（五险十三薪包住宿）	北京华欣物流有限公司	上海-青浦区	6000	8000	http://jobs.51job.com/shanghai-qpq/87682529.html?s=01=0	"五险一金
绩效奖金
年终奖金"	1.协助部门主管对部门的日常工作进行管理，对于公司大客户项目的日常管理、客户的维护（月计划及统计、周例会、考勤、值班等）2.组织实施并落实岗位、业务等培训，包括培训课件的制作3.员工绩效考核评定、数据出具、绩效面谈4.部门KPI指标的达成、服务KPI统计、日常工作和异常事务处理、跟进、后续跟踪以及改进措施5.与客户建立良性沟通互动，提升满意度、并进行客户满意度调查6.参与客服工作、完成现有业务7.业务单证管理8.完成公司领导安排的其他工作任职要求：1.大专以上学历，一年以上客服管理经验。2.熟悉运输物流、仓储物流、物流管理相关知识。3.有较强的服务意识。4.执行力好、主动性强、有耐心、有团队合作精神、抗压能力强、良好的沟通技巧。项目客服主管工作内容：1.部门的日常工作管理（组织部门周报、周会与月度会议，以及考勤、值班等）2.梯队建设(组织实施并落实岗位、业务、客服人员的职业素养与专业素养等培训，包括培训教材的出具)3.部门KPI指标达成、客户服务月度KPI统计、月度运营回顾、日常工作和异常事务处理、跟进、后续跟踪以及改进措施4.接收与跟踪指令及要求汇总、转化指令完成及追踪5.跟踪与汇总交运发车／航空配载情况6.跟踪与监督信息反馈表的及时性和准确性7.复核并反馈派送中的临时成本；跟踪到付与代收款项的及时性收回8.跟踪与监督逆向物流的及时性与准确性9.组织开展新客户服务；与客户建立良性沟通互动，提升满意度、并进行客户满意度调查10.组织并解决服务异常；跟踪异常报告记录与整改的及时性与准确性任职要求：1.大专以上学历，三年以上物流客服管理经验。2.熟悉运输物流、仓储物流、物流管理、商务礼仪相关知识。3.有较强的服务意识，沟通技能、报告分析能力、风险识别能力、成本管控能力。4.有较强的逻辑思维能力，团队协作精神，主人翁精神。工作地点：上海市青浦区徐泾镇双浜路1号（地铁2号线坐到徐泾东，然后乘坐青凤徐专线公交车到明珠路崧泽大道，下车后往双浜路方向步行约10分钟）	徐泾镇双浜路1号
项目经理助理	上海星慧源科技有限公司	上海-静安区	6666.67	8333.33	http://jobs.51job.com/shanghai-jaq/77754982.html?s=01=0	"五险一金
专业培训
绩效奖金
年终奖金
弹性工作"	岗位职责：1.辅助与客户及合作伙伴的充分交流，用户沟通、指导；2.辅助重点项目的相关工作；3.协助项目经理完成项目的控制、组织和协调协助项目会议；4. 明确解决、跟踪产品问题，记录跟踪其后续情况。任职要求：1.大专以上学历，计算机、项目管理相关专业毕业，或具备1年实际软件行业从业经验；2.具备售前支持，具备外包项目监管经验优先；3.具备良好的组织沟通协调能力，及较强的软件工程实施能力；4.工作风格严谨，具备较强的团队合作。	上海市闸北区共和新路3088弄2号楼501室
项目经理	成都费恩格尔微电子技术有限公司	上海-浦东新区	6000	12000	http://jobs.51job.com/shanghai-pdxq/87458635.html?s=01=0	"五险一金
交通补贴
餐饮补贴
通讯补贴
年终奖金
定期体检"	"职位描述：职位描述：1.负责跟进项目从立项到量产，服务客户2.与各部门沟通协调，跟进项目各个阶段，确保项目顺利进行3.每周参加项目部内部会议，核对项目信息4..跟客户保持良好的社交关系,收、发处理客户及内部邮件任职要求：1.善于沟通交流。2.应届毕业生优先"	上海市浦东新区盛夏路560号302C
项目经理	上海江衡软件科技有限公司	上海-浦东新区	8000	15000	http://jobs.51job.com/shanghai-pdxq/68763240.html?s=01=0	"绩效奖金
五险一金
补充医疗保险
免费班车
餐饮补贴
通讯补贴
专业培训
年终奖金
定期体检"	职位描述:1、 负责产品的实地信息采集以及整体方案的设计。2、 负责客户现场项目实施进度的管理工作3、 协助客户制定完成适合平台的业务和客户的管理流程。4、 负责对客户进行使用培训、演示。5、 搜集、反馈客户使用的问题，并能及时协调相关部门给予解决办法。6、 根据项目实施情况，提出项目实施改进计划。任职条件：1.1年以上IT项目实施及管理经验，能够胜任项目售前支持，包括技术方案的撰写和审核；2.熟悉项目招投标的一般程序；3.具备良好的书面和语言沟通能力和技巧；4.有能力整合公司内外部资源，达成客户的需求；5.掌握本行业比较全面的技术专业知识；6.有管理技术团队、服务团队的经历，具备培训、管理和考核技术工程师的专业能力；7.本科及以上学历，机械及制造相关专业8.能适应出差需求	盛大青春里源创谷盛荣路88弄1号楼705室
项目经理（BD）	上海金城药业有限公司	上海-金山区	10000	15000	http://jobs.51job.com/shanghai-jsq/92605941.html?s=01=0	"五险一金
绩效奖金
年终奖金
出国机会
餐饮补贴
定期体检
通讯补贴
专业培训"	1. 根据公司战略目标，结合公司现有资源，负责公司相关业务的国内外市场推广、项目洽谈和客户联络工作，包括原料药、制剂项目合作；2. 对项目进行市场调查，分析市场潜力，设计市场推广、参与合约的谈判过程；3. 根据医药市场发展趋势协助制定公司中长期发展战略，针对特定项目进行深入调查，完成相关可行性报告；4. 对各种新技术、新产品进行包括市场分析与评估，协助筛选符合企业的发展方向。5. 协助战略投资，包括合资、合作。6. 协助完成其他安排的项目工作，使公司业务顺利运作。	上海市金山工业区揽工路958号
售楼处项目经理	怡家园（厦门）物业管理有限公司上海分公司	上海-宝山区	8000	10000	http://jobs.51job.com/shanghai-bsq/90751999.html?s=01=0	"五险一金
餐饮补贴
通讯补贴
专业培训
年终奖金
交通补贴
定期体检"	1、负责按公司制定的物业管理运作方案、标准要求、全面负责督导售楼部各部门工作开展；2、负责组织建立高效的项目管理团队，确定项目人员的分工和岗位职责3、负责贯彻、落实各部门岗位职责及各项管理制度的执行情况；4、负责指导监督检查各部门各项工作及员工工作完成情况；5、负责制定售楼处工作计划、并保证计划的贯彻执行；6、负责受理客户投诉、了解客户对公司各项服务的的建议及意见。任职要求：1、学历及专业要求：大专以上学历，物业管理、酒店管理或相关管理专业；2、工作经验：2年以上高端售楼处、星级酒店、高档会所、高档小区物业经理工作经验；3、专业技能：熟悉物业方面相关法律、法规等政策，熟悉并掌握物业管理各岗位工作流程并有实际操控能力；4、性别及年龄：男女不限，28-40岁；5、其他：身体健康，品貌端正，责任心强，无不良嗜好，良好的心理素质。工作地点：宝山富长路近联谊路	上海市宝山区富长路
展会项目经理	上海高登商业展览有限公司	上海-闵行区	8000	12000	http://jobs.51job.com/shanghai-mhq/65831165.html?s=01=0	"五险一金
员工旅游
交通补贴
专业培训
出国机会
绩效奖金
年终奖金
餐饮补贴
定期体检
立即上岗"	"岗位职责1、负责展览会议整体的招商招展及管理统筹工作；2、开拓合作伙伴,定期与合作客户进行沟通,建立良好的长期合作关系；3、带领团队完成公司下达的咨询任务与指标；4、负责项目团队员工的培训指导与绩效考核等工作；5、制定团队咨询计划与指标，并按照咨询计划执行完成咨询目标；6、指导或辅助项目团队员工的重要客户的跟进及定单的处理工作；7、解决团队内部以及客户的各种突发应急问题。岗位要求1、要求大专以上学历，会展管理、市场营销、工商管理、国际贸易等相关专业2、二年以上大型广告公司、公关公司、房产公司、展览公司等咨询团队管理经验；3、负责项目团队的组建及日常运营，培养并提升团队的咨询能力；4、有敏锐的市场开拓能力,熟悉展览会议营运流程，能承受工作压力,敢于挑战；5、能独立带团完成咨询团队的咨询指标，做好客户管理与维护等相关工作；6、从事过相关协会、理事会会员或理事单位邀请工作的优先考虑。上班地址：闵行区闵虹路166弄城开中心3号楼712-716室（靠友谊商城）交通线路：地铁1号线莲花路站下底薪（8000~12000）+提成（1%-10%）"	闵虹路166弄城开中心3号楼712-716室（靠友谊商城）
资深项目工程师/项目经理	上海诺信汽车零部件有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/72791870.html?s=01=0		岗位职责：1）对大客户或新客户进行全面的维护和业务开发支持，结合公司的战略发展，有计划性的达成上级下达的季度和年度目标。2）项目开发工作：定期的成本、进度以及过程管控并向上级汇报项目开发工作，推动公司内部产品的按项目规划的目标达成，并总结项目报告。3）能带领小团队进行攻坚作业，并提升下属的业务能力，监管负责客户的日常事务，妥善处理质量、出货以及其他紧急事项。4）能独立承担商务谈判、价格谈判以及特殊情况与客户、供应商等的电话会议（英语），并在恰当的期限内完成问题的解决。5) 独立进行报价分析以及管理和维护前期的报价工作、灵活掌控竞争对手以及客户的询价策略，有选择性的进行取舍和分析。6）定期拜访客户，获取新项目情报信息，完成报价前期的项目信息收集工作，给与上级制定销售策略的资料。7）负责对产品的年度价格进行维护，负责每月整理更新应客户的应收账款并进行催款。8）上级领导安排的其他任务。任职资格：1）机械或金属材料类本科以上学历2) 汽车零部件行业从业5年以上3) 管理开发大型汽车发动机或变速箱零部件项目3年以上或从事客户维护工作3年以上4) 熟悉制造业的成本构成并了解外企项目开发流程（TS16949)以及采购流程5) 有工程专业从业背景转销售或项目的、行业内同背景或带客户资源、项目渠道者优先考虑6）英语口语流利，熟悉商务英语规范，能独立主持日常与国外的商务会议； 熟练的PPT英文演讲能力和面对陌生环境的适应能力7）吃苦耐劳，良好抗压能力，适应国内和国际的短期差旅。	层林路1600号（临港工业园区）
项目经理	上海中建申拓投资发展有限公司	上海-浦东新区	25000	30000	http://jobs.51job.com/shanghai-pdxq/84077030.html?s=01=0	"五险一金
补充公积金
补充医疗保险
绩效奖金
定期体检
餐饮补贴
通讯补贴
交通补贴
员工旅游"	岗位职责：1.对施工现场、工程进度、工程质量、安全及文明施工、设备材料及机具进场、劳动力组织、施工组织、施工技术方案审核等进行全过程管理；2.负责项目的现场拆迁实施，负责临时用水、用电、临时办公或销售用房以及施工道路等临建工程的建设管理；3.审核施工单位的施工组织设计和重大施工方案，建立现场的工程会议制度，统一协调工程建设的有关事项；4.负责组织项目的竣工验收和各有关专项验收工作5.负责向物业管理公司的物业移交工作，配合项目营销客服小组完成向小业主交房工作，负责交房过程中及入住后的工程整改工作；6.项目完成后，对工程实施过程进行后评估，对比原项目策划内容和实际结果的相同及差异，分析原因，总结经验和教训。任职资格：1.全日制本科及以上学历，土木、建筑、工程管理等相关专业；2.8年以上房地产行业工程管理工作经验；2年以上类似岗位管理实践；有住宅精装修管理经验者优先，有大型房地产企业同等岗位管理经验者优先；3.精通房地产行业工程管理知识，熟悉房地产开发的全过程业务运作流程体系；4.熟悉国家和地方的房地产开发法律、法规和政府的相关要求，熟练掌握建筑计划、安全、质量的控制方法和控制要点，有住宅精装修管理能力。	上海市浦东新区新金桥路1599号 东方万国企业中心
his系统实施项目经理	上海融达信息科技有限公司	上海-徐汇区	8000	15000	http://jobs.51job.com/shanghai-xhq/99210382.html?s=01=0		1. 笨科及以上学历2. 3年及以上HIS工作经验3. 熟悉oracle数据库4. 性格外向开朗、具备较强的沟通能力5. 具备对整个项目的整体规划、控制和协调的能力6. 具备信息系统项目管理师证书优先7.有PMP证书优先	徐汇区漕河泾开发区虹梅路1801号新业园新业大楼1号楼211室
项目经理（学习发展项目）	上海灏竣企业管理咨询有限公司	上海-黄浦区	8000	15000	http://jobs.51job.com/shanghai-hpq/94457862.html?s=01=0	"绩效奖金
年终奖金
餐饮补贴
定期体检
专业培训
五险一金"	工作内容：1. 管控项目的时间、成本、质量，确保项目成果按时按质交付；2. 独立负责学习发展项目的实施；3. 项目过程中与客户紧密沟通，及时响应需求，通过协调和整合内部资源，解决客户问题同时提供相关优化建议；4. 针对复杂的项目，陪同销售拜访客户，澄清需求，并把控实施交付的可行性，5. 梳理内部实践和其他文档，定期给予销售提供分享和案例；6. 日常协助部门和销售的其他工作。任职资格：1.本科以上学历，人力资源管理、心理学、教育专业优先；2.2年以上或3个人才管理及人才发展项目运营实施经验；3.具备系统思考及缜密的逻辑思考能力；4.乐于承担挑战性的工作，并积极承担责任；5.具备创新意识；直接回报：1.8~15k/月；2.项目奖金1%；3.业务复购及新业务拓展奖金；发展空间：1.授课顾问、咨询顾问；2.团队leader-部门负责人-公司高层管理-合伙人到岗时间：可农历年后到岗	香港广场南楼1002（淮海中路283号）
光伏电站建设项目经理	上海鼎富科技有限公司	上海	10000	15000	http://jobs.51job.com/shanghai/85898666.html?s=01=0	"五险一金
年终奖金"	岗位职责：1．负责光伏工程项目施工进度、质量、成本控制、安全管理、工程档案建立以及竣工验收工作；组织施工管理各阶段手续的报批；2．负责开工前的现场准备工作。定期召开工地质量、生产、技术会议，参加监理例会，对质量、进度、安全文明施工等进行评价，协调与工程施工有关的各方面关系；3．负责建立安全管理制度，监督现场安全施工操作规程与管理工作；监督检查监理的日常工作，定期进行抽查；负责工程质量验收，组织竣工验收，办理工程移交手续；4．负责项目部人员管理。任职要求：1.大专及以上学历，工民建、机电、工程管理类专业；年龄：45岁以下；2.熟悉工程建设法律法规、熟悉现行国家设计、精通现场施工工艺并有现场施工丰富经验、精通验收规范标准，熟悉AutoCAD绘图，熟练掌握现代办公软件；3.三年以上项目管理相关工作经验；4.具有良好的职业操守，具良好的沟通及组织协调能力、高度敬业，有良好的团队合作精神，对企业有强烈的责任心；5.有设计院和施工、监理单位工作经历者优先。	上海市松江区新桥镇泗砖南路255弄133号
项目经理（上海公司）	格力地产股份有限公司	上海-黄浦区	15000	25000	http://jobs.51job.com/shanghai-hpq/87383864.html?s=01=0	"五险一金
补充公积金
通讯补贴
餐饮补贴
交通补贴"	1、熟悉土建工程和其相关工程专业的管理程序（尤其是甲方的土建工程管理经验）及相关政策；2、负责甲方现场的工程质量、进度、安全，及时处理现场土建工程突发事件，具有协调建设各方的能力；3、审核施工单位月度报表中土建工程完成情况；4、对施工单位测量放线进行复核，定期对建筑物进行测量检查；5、对施工组织设计与各项土建专项施工方案审查，确保施工单位按图纸进行施工；6、参与土建工程管理，包括工程招投标、现场签证审核，工程例会等；7、参与土建专业工程、及工程竣工验收，并签写相关资料。任职资格1、大学本科及以上学历，土木工程、工民建等相关专业；2、八年以上土建施工经验，对工程的管理、质量、施工工艺、成本控制、进度计划等具备良好管理能力；3、有两个以上优质大型房地产项目安装施工管理经验者优先；4、持一级注册建造师证书优先；5、具备良好的沟通、判断、协调、决策能力及较强的团队合作意识。	上海市黄浦区中山东二路88号外滩SOHO大厦C栋11层
技术项目经理	铭农（上海）信息科技有限公司	上海	10000	15000	http://jobs.51job.com/shanghai/65820241.html?s=01=0	"五险一金
员工旅游
餐饮补贴
绩效奖金
年终奖金"	一、专业要求：1、熟悉数据结构、关系数据库、操作系统、软件工程，熟悉编译原理者佳；2、熟悉服务器架构及各种服务器的配置；3、熟悉网络软硬件；二、项目管理要求：1、负责项目计划、项目配置管理、成本核算、绩效考核；2、负责人员安排调度、工作分配、工作审核、工作跟踪、项目计划、项目汇报总结、成本核算、利润分配；3、有三年以上项目管理经验，有农牧业等相关软件项目管理者佳；4、对政府、机关单位的公关能力强；5、有较强的沟通、组织、协调能力及敏锐的观察力。	上海宝山区纪路588号上海智力产业园3号南楼3301室
项目经理、监理（机电暖通）	上海咖德空调设备有限公司	上海	8000	15000	http://jobs.51job.com/shanghai/86082738.html?s=01=0	"五险一金
员工旅游
交通补贴
通讯补贴
专业培训
出国机会
绩效奖金
年终奖金
定期体检"	1、负责公司空调、地暖、水处理等项目工程质量、进度、安全、成本控制； 2、负责工程施工、调试、验收及资料准备、整理工作； 3、依据合同收款情况调整工程进度； 4、负责工地施工人员安全文明施工管理； 5、负责与相关单位或公司内部协调及汇报。任职资格： 1、暖通、制冷、机电类、建筑类、给排水、电气工程等理工科类专业专科及以上学历； 2、熟悉暖通工程、大型水系统、风系统等项目的施工工艺、施工流程、项目管理及相关验收规范； 3、3年以上暖通项目工程、机电安装项目实施经验， 4、3年以上从事空调项目现场管理经验，熟悉机电类工程，有良好的现场沟通协调能力，有项目经理证为佳； 5、熟练操作CAD绘图软件及其他office办公软件； 6、具有良好的沟通、协调能力、勤奋踏实、吃苦耐劳，具有较强敬业精神；	长宁区延安西路1033号A幢27楼
工程采购部项目助理/项目经理	上海金沓实业发展有限公司	上海-闵行区	5000	10000	http://jobs.51job.com/shanghai-mhq/93048453.html?s=01=0	"五险一金
专业培训
绩效奖金
年终奖金
员工旅游
定期体检
节日礼金"	工作内容描述：1、协助项目经理，就项目与国内优质的设计院、制造商建立并发展合作关系；2、参与国内招标与采购工作，包括技术交流、商务谈判及合同签订；3、参与对国内供方的考察、监理与检验工作等；基本要求：1、学历要求：本科及以上；2、英语六级及以上，良好的英语书面阅读与翻译能力；3、思路清晰，表达清楚（书面与口头），善于沟通与协调，具备较强的分析问题与解决问题的能力；4、对机械设备有兴趣，并能看懂AutoCAD图纸的优先；5、具有一定的抗压能力，能适应高强度的工作方式；6、有强烈的学习欲望，并且主动性强。职业发展：公司提供完全实力主义的平台，通过扁平化的管理结构与快速反馈的沟通渠道，让你在不断的挑战与历练中获得最好的提升机会。即使是初出茅庐的你，也可以在短时间内远远领先于其他同龄人。如果你有激情，敢于挑战，乐于把公司使命背负在肩，那就来吧！公司渴望与您共同进步，一起走向成功！薪资福利：提供具有竞争力的薪资；根据公司盈利及个人绩效发放季度奖金；提供住宿或住宿补助；按照国家政策缴纳社会保险及公积金；员工定期体检；年度旅游；生日及节假日礼金。简历投递：1.现场投递：招聘会及宣讲会现场递交2.邮件投递：简历以邮件附件（Word/PDF）形式发送至hr@gymta.com3.招聘网站投递面试流程：简历投递→笔试→初次面试→最终面试→OFFER→正式入职办公地址：上海市闵行区沪闵路7866号莲花国际广场2幢1304-1306室公司网址：www.gymta.com邮箱：hr@gymta.com	沪闵路7866号莲花国际广场2座1306室
C#.NET软件开发项目经理	上海东方低碳科技产业股份有限公司	上海-长宁区	15000	20000	http://jobs.51job.com/shanghai-cnq/87222184.html?s=01=0	"五险一金
年终奖金
专业培训
定期体检"	【岗位职责】：1、软件工程项目的支持与系统架构设计；2、带领其他软件工程师进行系统功能模块设计以及开发；3、及时指导、处理、协调和解决核心技术问题；4、负责.NET项目组的团队建设和管理；5、制定工作计划，分配工作任务，提升团队开发实力； 【职位要求】：1、本科及以上学历，计算机软件等相关专业，三年以上C#、.NET环境独立开发经验。；2、熟悉项目开发流程，能够按照需求文档独立设计软件；3、熟悉MVC\EF\EXTJS\bootstrap等框架技术；精通SqlServer数据库的设计与开发，熟练编写存储过程及T-Sql编程，灵活运用SQL事务和触发器；4、熟悉JavaScript、html、css、XML、XSLT，以及JQuery、JSON、AJAX等客户端技术；5、学习能力强，有较强的独立工作能力和团队协作精神，极强的责任心，工作踏实、勤恳。6、有较强的业务解析能力与分析能力，良好的代码编写习惯，熟悉软件开发规范；7、具备大数据处理经验，或软件研发团队管理经验者优先。	淮海西路432号凯利大厦15F
金融事业部项目经理	南华期货股份有限公司上海地区	上海-浦东新区	8000	10000	http://jobs.51job.com/shanghai-pdxq/96741850.html?s=01=0	"五险一金
交通补贴
年终奖金
专业培训
通讯补贴
餐饮补贴
定期体检"	岗位职责：1、负责开发机构业务客户（主要金融机构类客户，包括公募、私募、银行、保险、券商、信托等），致力于完成业绩指标和工作考核要求；2、负责发掘机构客户多元化、多层次的业务需求，进行产品设计以及提供综合金融解决方案和一体化支持；3、负责机构业务渠道的开发与维护；4、负责协助指导分公司和营业部开展机构业务，提供服务和业务支持。任职要求：1、金融、经济及管理类相关专业，本科及以上学历；2、2年及以上大型金融机构机构销售、资源配置业务相关工作经验；3、具有较好的机构客户开发、沟通、谈判和服务能力，善于学习金融创新业务，综合素质较高；4、能够承担一定的工作压力，具有良好客户渠道资源者优先。	上海浦东新区芳甸路1155号嘉里城801-804单元
项目经理PMO（驻场）	飞驰镁物（北京）信息服务有限公司上海分公司	上海-虹口区	20000	25000	http://jobs.51job.com/shanghai-hkq/99258572.html?s=01=0	"五险一金
补充医疗保险
补充公积金
定期体检
年终奖金"	"「站在科技与人文的十字路口」、「车联网」、「互联网思维」、「智能汽车」等等，这些耳熟能详的词语想必已经耳边出茧。你是否羡慕过扎克伯格构建的《社交网络》世界？又是否推崇乔布斯的「stay hungry,  stay foolish」？还是艳羡谷歌实验室的 Google Glass 和无人驾驶汽车？那么，你又是否想过，自己也有可能打造出一款改变世界的产品？别犹豫了，加入飞驰镁物吧，让我们一起来颠覆老旧传统的汽车，创造属于互联网的未来汽车吧！我们需要你做这些事：1、负责项目推进、在实施过程中协调各方资源；2、与各方保持沟通，完成关键节点的推进与确认；3、负责项目的验收和上线审批；4、改善、推进、追踪项目流程改进；5、负责计划的执行，保障项目的进度及质量。我们希望你有这些能力：1、本科学历以上，五年以上的项目或外包项目管理经验；2、具备在压力下独立并准确完成工作的能力；3、具有良好的英文读说写能力；4、注重团队间协作，具备良好的内部沟通能力。工作地点：上海市虹口区东长治路长治大厦工作性质：驻场项目，缴纳五险一金公司介绍飞驰镁物是一家致力于围绕「智能汽车联网服务和共享服务」来提供产品、服务等解决方案的公司，我们的使命是创造未来汽车，实现汽车与互联网的跨界融合！ 我们的创始团队成员来自于全球顶尖的IT公司、咨询公司、电信运营商、互联网公司和汽车制造商，团队成员都是极客范和技术控，并曾深度参与或主导过多个车联网项目，累计共参与了21家国内外车厂在中国的落地项目。他们的特长领域和专业能力能够覆盖车联网产业价值链的所有相关领域，同时在各个领域都有卓越的成功案例和经验，是当前国内经验最丰富的顶尖车联网团队。"	长治大楼
股权质押项目经理	中汇易格财富管理有限公司	上海-长宁区	10000	20000	http://jobs.51job.com/shanghai-cnq/99255044.html?s=01=0	"五险一金
员工旅游
餐饮补贴
交通补贴
年终奖金
绩效奖金"	岗位职责描述：1、负责所有业务的抵押、解押，股权质押、解押等有关权证业务的办理；2、负责编制项目投资建议书，完成项目风险点识别和判断，形成最终方案上报公司投决会并汇报，按照会议决议内容落实，保证项目投资计划达成。4、负责梳理日常合作业务中的合同风险、法律风险、财务风险、公司治理风险等，指导合作业务团队识别并合理转化风险。任职资格：1. 本科以上学历，具备券商研究员、券商机构销售、买方研究员工作经历者优先；2. 具备清晰的业务思路及开拓能力；3.有股权质押等项目资源和经验；4.具备较强的市场敏锐度、良好的职业操守和丰富的社会资源；5. 具备资源整合能力；6. 具有基金从业资格证。我们提供：轻松的办公环境，源源不断的零食五险一金正常缴纳，丰富的假期！eg:带薪年假（在司每工作一年多一天！ 最多总计15天）+ 2天关怀假 + 1天生日假，3天全薪病假欢迎加入我们一起学习一起成长，您的每一步对公司都至关重要！关于我们！ 中汇易格财富管理有限公司，专业从事特殊资产的债权+物权+股权的收购与处置，其他类私募基金管理、上市公司股票质押，房地产开发上下游产业链相关企业的投融资、专业房地产资产配置等。（持有其他类私募基金牌照）	长宁区遵义路100号南丰城B座3210-3212室
项目经理（电竞赛事/活动/论坛）	上海腾鲤文化发展有限公司	上海-浦东新区	8000	15000	http://jobs.51job.com/shanghai-pdxq/99252460.html?s=01=0	"五险一金
绩效奖金
年终奖金
弹性工作
交通补贴"	岗位职责：负责电子竞技赛事、大型活动、行业论坛的统筹管理工作，包括策划、组织、联络以及落地执行过程；制定执行方案，并对各赛事、论坛等活动的执行结果进行考核和评估；制定活动预算，把控执行成本，并在执行过程中严格监督活动质量；根据各活动进度作出阶段性报告、总结，并持续提出合理化建议；持续关注电竞圈行业动态，以及市场发展趋势；日常维系各类合作方关系，参与相关的各种合作洽谈。  岗位要求：了解电子竞技行业，参与运作过电竞赛事，具有大型赛事活动的策划、推广与组织工作经验，能够独立完成赛制规程者优先考虑；具备优秀的文笔，深厚的文案功底，逻辑思维能力强，可独立撰写活动项目提案；工作严谨认真，擅长项目统筹，能够承受较强的工作压力；具备良好的沟通与组织协调能力，团队合作意识突出。	张杨路188号 汤臣商务中心
项目经理	易达智慧新能源（上海）有限公司	上海-青浦区	6000	8000	http://jobs.51job.com/shanghai-qpq/99251781.html?s=01=0	"五险一金
专业培训
年终奖金
住宿
工作餐
通讯补贴"	职能：1、负责公司跟进项目的全面工作             2、负责业务方与承运方的协调工作任职要求：1、具有城配公司工作经验优先考虑                             2、具有项目客户或者大客户运作经验优先考虑	华徐公路966号法姬娜大厦B418
IT项目经理（上海）	用友金融信息技术股份有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/99251517.html?s=01=0		岗位职责：1、 项目需求交流；2、 编写项目相关文档；3、 负责用友NC项目的管理或实施工作；基本要求：1、本科及以上学历，计算机、管理、财经等类相关专业；2、三年以上工作经验，具有ERP的专业知识和项目经验；3、对数据库（ORACLE、DB2等）和中间件（was、weblogic等）有一定的了解；4、有独立担任项目经理的能力，有IT项目管理经验者优先；5、善于沟通，具有较强的组织、沟通、协调能力；6、工作认真负责，诚信、能承受较强的工作压力；7、具有强烈的责任心和上进心，有良好的团队合作精神；8、能够适应区域地区出差；9、个人素质：（1）拥有会计中级职称、CPA、PMP证书者优先；（2）有用友NC实施相关工作经验、金融行业工作经验者优先；（3）热爱IT工作，善于学习、钻研技术，动手能力强；（4）人品好、诚信、有持之以恒的精神；（5）有较强的团队意识和团队管理能力，善于从他人身上吸取经验。	金茂大厦
