title	company	area	minsalary	maxsalary	hyperlink	welfare	details	loc
机械工程师助理	上海质慧新能源科技有限公司	上海-松江区	4500	8000	http://jobs.51job.com/shanghai-sjq/97962230.html?s=01=0	"五险一金
餐饮补贴
年终分红
提供住宿
班车
周末双休
节日福利
全勤奖"	岗位要求：1.负责非标自动化设备（全自动流水线）的机械结构设计；2.根据工程师要求完成相对应的工作；3.了解气缸、电机选型。任职要求：1.机械自动化等专业专科以上学历，2.熟练使用绘图软件；3.了解材料、加工方式及自动化标准件。	上海市松江区九亭镇中心路1158号漕河泾科技绿洲12号楼
机械工程师	上海富永包装科技有限公司	上海-青浦区	8000	10000	http://jobs.51job.com/shanghai-qpq/74274917.html?s=01=0		公司优势：国内生活用纸包装设备领军企业，相关产业的积极拓展。1.带薪培训公司提供专业的技术研发知识培训，使个人成长为综合型的研发工程师。2.提供食宿和带薪年假入职当天即可申请宿舍，距离公司10分钟，悠享带薪年假，工作与生活好平衡！3.免费国内旅游每年皆享，适时充电让你工作更有动力！4.具有竞争力的薪水+提成通过培训考核，提供有竞争力的薪资5.晋升通道完善的职业晋升计划及空间6.班车接送：岗位职责：1、有包装设备或后段装箱码垛设计经验优先；2、机械设计或机械专业本科以上学历（经验丰富者可大专以上学历）。3、熟悉CAD制图和Solidworks三维绘图。4、工作地点：青浦天辰路2521号	青浦工业园区天辰路
非标机械工程师	上海施赛自动化科技有限公司	上海-青浦区	8000	10000	http://jobs.51job.com/shanghai-qpq/98759975.html?s=01=0	"员工旅游
绩效奖金
社会保险"	岗位职责1、产品机械结构、机械部件的设计、材料选用；2、产品机械结构的仿真模拟；3、与电气工程师配合完成产品设计；4、整理技术文献编写技术文档。任职资格1、机械制造专业，本科及以上学历；2、2年以上相关设计工作经历；3、熟悉机械原理；熟悉液压系统和气压系统；熟悉机械加工工艺；精通计算机辅助设计；4、工作认真负责，严谨细致，有良好的创新精神和团队精神。	上海青浦华新工业园区
机械工程师	逸德汽车测试技术(上海）股份有限公司	上海-嘉定区	10000	15000	http://jobs.51job.com/shanghai-jdq/69394170.html?s=01=0	"五险一金
绩效奖金
年终奖金
带薪年假
周末双休
专业培训
项目奖金
免费班车"	岗位职责：1.负责方案制作、成本核算、技术评审、机械设计等相关工作；2.审核项目设计图纸、物料清单等技术文件；3.对装配工作进行技术指导，及时解决现场问题；4.制定新项目及新品开发的项目进度表，保质保量按时完成；5.协助进行客户间的技术交流和产品推广工作；6.对项目所涉及技术资料整理、归档。岗位要求：1.了解各类型气缸、电机，熟悉气动，能根据具体要求进行选型；2.熟悉机械行业的各种加工工艺；3.熟练使用至少一种三维设计软件；4.具备独立设计工装夹具的能力；5.了解各类传感器；6.了解机械传动的各种方式；7.具有良好的团队协作精神和责任心；8.两年以上机械自动化行业工作经验，优秀应届毕业生也可考虑。	博学路1288号8号楼
机械工程师	西咸新区止茶智能装备有限公司	异地招聘	6000	12000	http://jobs.51job.com/xian/97856324.html?s=01=0	"五险一金
专业培训
绩效奖金
年终奖金"	希望在外地的陕西同仁回乡发展职位描述：1.负责公司研发设备的机械设计工作，包括：整体设计，零部件设计，标准件选型；2.负责公司工艺验证相关的机械设计工作；3.按要求完成方案设计工作，提供初步的成本预估；4.配合采购/加工技术支持5. 协助场内安装调试/现场安装调试6.完成上级交办任务。任职要求：1、专科以上学历，机械设计或机电一体化专业；2、三年以上非标设计工作经验或5年以上机械设计工作经历；3、掌握相关三维制图软件；4、能独立负责机械项目开发，方案设计，三维设计，工程图纸的输出及审核。5、工作态度认真、积极、设计思路清晰，思维敏捷、稳定性强，工作细心、严谨并注重细节，有较强的执行力。6、具备良好的交流沟通协调能力及优秀的团队合作精神	西咸新区世纪大道东段，凤栖路加州壹号西（国润城对面）咸阳泾渭茯茶有限公司
化工机械工程师	凯德重工有限公司	上海-松江区	4500	6000	http://jobs.51job.com/shanghai-sjq/55856532.html?s=01=0		"职位名称：化工机械工程师 职位描述： 1、产品机械结构、机械部件的设计、材料选用。 2、完成产品设计。 3、整理技术文献编写技术文档。 4、为生产工厂提供技术支持。 任职资格： 1.具备机械制造、化工机械等相关专业大专以上学历，欢迎应届毕业生。 2.熟悉机械传动，机械设计，化工设备等基础知识和专业技能，有化工设备相关经验者优先考虑。 3.熟悉新产品的开发流程，能独立完成新产品设计及验证，并编写测试及生产文档,能承受一定的工作压力。 4.精通AutoCAD、SW或PRO/E，熟悉各类设计规范，图纸标准，工艺及标准化审查要求。 5.具备一定的项目负责、能独立处理研发工作，管理组织和协调能力。具备较强的计划安排、成本核算、成本控制能力。 6.有较强钻研能力，能自我激励，善于和别人沟通。 7.忠于职责，有良好的职业道德，具备一定的管理能力及较强的分析和解决问题的能力。"	上海
机械工程师	上海好德机械设备有限公司	上海-嘉定区	6000	8000	http://jobs.51job.com/shanghai-jdq/84958780.html?s=01=0	"五险一金
员工旅游
年终奖金
绩效奖金
通讯补贴
定期体检"	岗位职责 1、公司各种产品AUTO CAD制图；2、负责将工程师的设计转化为2维、3维图纸；3、配合工程师完成设计项目，文件管理。任职资格1、***，大专以上学历，计算机及机电相关专业毕业；2、一年以上工作经验；3、熟练使用二维AutoCAD和三维Pro/E 或Solidworks；4、良好的沟通、协作能力，踏实勤恳。5、能适应出差	安亭镇新黄路136-4号
机械工程师	上海全驰机械有限公司	上海-青浦区	5000	10000	http://jobs.51job.com/shanghai-qpq/89479997.html?s=01=0	"五险一金
年终奖金"	岗位职责1、产品机械结构、机械部件的设计、材料选用；2、产品机械结构的仿真模拟；3、与电路工程师配合完成产品设计；4、整理技术文献编写技术文档。5、CAD五年以上经验，熟练掌握soldworks任职资格1、机械制造专业，本科及以上学历；英语良好；2、3年以上相关设计工作经历；3、熟悉机械原理；熟悉液压系统和气压系统；熟悉机械加工工艺；精通计算机辅助设计；4、工作认真负责，严谨细致，有良好的创新精神和团队精神。5、有包装机械设计工作经验者优先。联系人：陈经理：15167888951	上海市青浦区徐泾镇双联路395号
机械工程师	上海翔锐紧固件有限公司	上海-松江区	4000	8000	http://jobs.51job.com/shanghai-sjq/95473728.html?s=01=0	"社保
包住宿
免费工作餐"	1.机械工程或金属材料专业本科以上学历，有电梯行业工作经验者优先； 2.熟悉电梯构造或悬挂系统； 3.机械制图熟练，具有一定的零部件设计能力； 4.要求英语四级以上。1、有责任心、肯吃苦，诚信，执行力强 2、具有适合研发的创造性思维 3、有职业规划并具有踏实稳定性 4、具有严谨的思维习惯和工作作风，积极乐观的工作和生活态度 5、有极强的上进心，致力于研发工作	佘山镇佘北公路2159号
机械工程师	上海德采包装机械有限公司	上海-嘉定区	8000	15000	http://jobs.51job.com/shanghai-jdq/73357377.html?s=01=0	"五险一金
通讯补贴
交通补贴
包住
工作餐
节日福利
绩效奖金
员工旅游"	岗位职责1.完成非标自动化设备的研发设计、出图等；2.新设备的研发3.产品机械结构、机械部件的设计、材料选用；4.产品机械结构的仿真模拟；5.与电路工程师配合完成产品设计；6.整理技术文献编写技术文档。7.监督车间生产进度，协助解决车间加工过程中的技术性问题；8.协助销售部门做技术方案，配合销售部门完成技术支持。9.完成上级领导交办的其他工作。任职资格1、机械制造专业，本科及以上学历；英语良好；2、3年以上相关设计工作经历；3、熟悉机械原理；熟悉液压系统和气压系统；熟悉机械加工工艺；精通计算机辅助设计； 熟练三维设计软件solidworks软件；4、工作认真负责，严谨细致，有良好的创新精神和团队精神。	谢春路1300弄15号
电气结构	上海大周信息科技有限公司	上海-徐汇区	5000	15000	http://jobs.51job.com/shanghai-xhq/75860124.html?s=01=0	"五险一金
餐饮补贴
员工旅游
股票期权
年终奖金
绩效奖金
专业培训
做五休二"	"岗位职能：1. 设计电机平台、夹具、联轴器及辅具并调试；2. 设计电气机柜、电气产品结构；3. 系统场地设计及布局；4. 机械系统设计及运动特性仿真；任职资格：1、大专及以上学历；机电一体化专业或机械相关专业；2、有一定的英语基础，英语读写能力较好；3、机械专业知识扎实，能熟练应用solidwork等画图软件，对机械加工工艺十分了解，并对电气工艺有一定的了解；4、有较强的工装夹具及非标设备设计能力，对气缸、丝杆、导轨、轴承等标准件的选型及应用非常熟悉；5、工作主动性高,做事认真负责，有吃苦耐劳的精神；具有团队合作精神，大局观意识强。"	上海市徐汇区古美路1648号C101室
技术机械工程师	上海宇田机电设备有限公司	上海-青浦区	6000	10000	http://jobs.51job.com/shanghai-qpq/84121398.html?s=01=0	"五险一金
提供工作餐"	职位要求：1、负责和参与项目产品的所有图纸和相关技术资料；2、参与生产进度，跟进并指导生产；3、负责对销售、采购等其他部门提供技术支持和辅导；4、协助完成其他技术相关工作。任职条件：1、本科及以上学历；2、机械相关专业，三年以上相关工作经验；3、熟练运用CAD、3D绘图软件；4、具有扎实的机械理论基础；5、有较强的学习能力，勤奋好学；6、具有团队合作精神。	新园路123号
机械工程师	纳盛洁净技术（苏州）有限公司	异地招聘	8000	10000	http://jobs.51job.com/suzhou/98996265.html?s=01=0	"年终奖金
定期体检"	1、本科以上学历，相关机械设计、制造类工作经验3年以上；2、精通金属材料、生产制造；3、材料学、流体力学专业；4、思维开阔，有创新意识。	昆山市张浦镇亲和路819号
机械工程师  /  Mechanical Engineer	应用材料投资（中国）有限公司	上海-浦东新区			http://jobs.51job.com/shanghai-pdxq/98983315.html?s=01=0	"五险一金
补充医疗保险
交通补贴
通讯补贴
专业培训
出国机会
绩效奖金
年终奖金
股票期权
定期体检"	"General Profile:   Co-ordinates and oversees customers or internal groups’ requirements. Transfers general requirements into engineering specs. Collaborates w/ team to collect information and identify the situations including problem statement, current method and limitations. Proactively brainstorms, researches, create, implements, testes and validates the solutions. Directs support personnel in the preparation of detailed design, testing, prototype fabrication and performance validation. Document solutions, results, procedure and product specs.   Key Responsibilities Establishes excellent communication w/ multiple internal groups and even external customers to determine their needs and requirements.Problem identification and troubleshooting a wide range of difficult multi-dimensional problems including mechanical/surface technological/ processing.Travels as needed for on-site problem identification and alignment.Reads and creates drawings and 3D models, SOW, procedures and other technical documents.Designs and analyzes mechanical parts, systems, equipment and packaging.Works closely w/ suppliers to provide auditing, solutions and guidance.Implements concepts for variety of product issues and mechanical solutions.Manages technical projects including schedules, resources, budgets, risks and documentsFunctional Knowledge: Demonstrates expanded conceptual knowledge in semi or display chamber system and part level.Processes self-management skills and proactive resolving problems.Understands key business drivers; be capable of orienting work order dynamically according to business perspective.No supervisory responsibilities but provides informal guidance to new team membersSolves problems in nonlinear situations; analyzes possible solutions using technical experience and judgment and precedentsJob Specific Knowledge  Knowledge necessary to perform job include: working knowledge of mechanical engineering design, and material science concepts and techniques, including proficiency in solving engineering problems using analytical techniques and engineering knowledge; basic knowledge of electrical engineering; working knowledge of CAD tools like UG/NX ; and basic knowledge of appropriate materials, components and technologies used in the semiconductor equipment industry.   Skills : Strong engineering background.Require excellent communication skills and clear logic. Be fluent in English.Be adept in problem solving and root cause analysis.Adapt to fast paced working environment.Requires 1st hand experience in change management, customer orientation, product technology, project management, team skills and quality.Requires knowledge of systems and software necessary to perform job function such as AutoCAD, Oracle BOM, and/or Oracle ECO and UG /NXPosition requires understanding of Applied Materials global Standards of Business Conduct and compliance with these standards at all times. This includes demonstrating the highest level of ethical conduct reflecting Applied Materials' core values.   Education Bachelor's Degree or advanced.3 to 7 Years’ progressive experience in the areas of Product Service, Design, Development within Semiconductor or Display domain."	张江高科技园区张东路
Mechanical Engineer 机械工程师	桑德森力玛（上海）纺织机械有限公司	上海-青浦区	5000	7000	http://jobs.51job.com/shanghai-qpq/98961488.html?s=01=0	"带薪年假
五险一金
免费班车
节日福利
做五休二
员工旅游
通讯补贴
年终奖金
定期体检
餐饮补贴"	"Job Responsibilities:1.  Carry out daily work according to the schedule and principle of Engineering  Department按照部门工作计划和流程开展工作2.  Responsible for all technical documents and manual for each project根据每个项目，管理相关的技术文件和手册3.  Keep maintaining bill of material (BOM) and Manuals up to date及时更新物料清单和使用手册4.  Check and input BOM into ERP System负责系统内资料的输入和维护校对5.  Create accurate technical documentations according to the specifications  within P.O 根据订单说明书创建技术文档，保证准确性6.  Prepare detail drawings for Production and Q.C. teams upon request根据要求，为生产及质监部门准备相关图纸7.  Simple design and modification on construction图纸的设计及修改Job Requirements:1.  Bachelor degree in Mechanical Engineering机械工程本科学历2.  3 years’ experience in equipment Manufacturing.3年以上设备制造企业工作经验3.  Good command of English ability, CET-4 is a must良好的英文能力，大学英语四级证书4.  Skilful in reading drawings, and AutoCAD operation熟练使用AutoCAD软件，精通图纸5.  Ability to design with inventor software is preferred有Inventor软件设计经验者优先6.  Self-motivated, accountable, team work player 积极主动、认真负责、良好的团队合作精神"	青浦区天盈路609号
机械工程师	上海芙技机械商贸有限公司	上海-长宁区	4500	6000	http://jobs.51job.com/shanghai-cnq/98960989.html?s=01=0		1. 针对公司售出包装机，进行安装调试，及客户问题的反馈2.安装调试需出差3.日语熟练	娄山关路85号
机械工程师（采销经理）	上海摄提信息科技有限公司	上海-闵行区	8000	12000	http://jobs.51job.com/shanghai-mhq/98958016.html?s=01=0	"五险一金
通讯补贴
股票期权
定期体检"	如果你是一名年轻的机械工程师，苦于枯燥的机械设计工作，希望改变生活状态如果你是一名公司的机械零部件采购主管，热爱采购工作，理解采购工作创造的价值如果你是一名机械零部件品牌或者代理商的销售，对这个行业充满热情，但是对天天搞关系的销售方式心存抗拒那么，来易买工品，做我们的类目大掌柜，基于我们5000个客户，30000个产品，加上充分的授权和开放的文化，相信你一定可以实现挑战自己的目标。职位简介：负责机械零部件产品线：直线运动零件、轴承、导轨、联轴器、脚轮脚杯的商品开发、采购和营销。具体职责：1.对产品线销售额、毛利和经营利润负责。2.不断开发有效的分类/品牌/新产品，并通过促销获得更多客户和利润。3.不断优化供应商资源，建立稳定、可靠的供应商体系。4.管理所负责商品的库存和现金流。岗位要求：1.35岁以内，机械/电气/自动化相关专业本科及以上学历。2.至少3年以上在机械/电气/自动化领域的采购或者销售经验，熟悉机械零件的选型，对上银、THK、SKF、NSK等品牌熟悉。3.出色的产品推销能力和生意头脑。4.出色的供应商谈判能力和目标达成能力。工作地点：上海	光华路689号元谷创意园D105-107室
机械工程师	上海玄甲安全设备有限公司	上海-闵行区	4500	6000	http://jobs.51job.com/shanghai-mhq/97923149.html?s=01=0	"五险一金
员工旅游
专业培训
年终奖金
绩效奖金
周末双休
带薪年假"	1、负责钢制品等产品的配套设计、制图2、负责产品的售前及售后的技术支持3、做好对钢制品等系列产品的规划4、配合销售做好产品的市场推广任职要求：1、大专及以上学历，机电、机械、暖通、制冷等相关专业2、对机械原理及电气原理有一定的理解3、具有一定的英文水平，熟练使用CAD、Solidwoks、PROE等软件4、具有较强的沟通表达能力及自我学习的能力5、具有积极乐观向上的态度	上海市闵行区沪闵路7866弄莲花国际广场7号楼601室
高级机械工程师	意道（上海）建筑设计事务所	异地招聘	10000	15000	http://jobs.51job.com/taicang/97789603.html?s=01=0		left>1、  负责机电一体化产品、零部件的开发、设计（主要是机械部分）研制、鉴定，负责新产品的策划，风险评估和总体设计；left>2、  负责治具、夹具以及设备的开发设计；绘制产品装配图及零部件图；left>3、  审核新产品方案设计、审核产品设计总图和部件总图、审核产品技术条件、图纸；left>4、  指导技工和技术员完成产品的装配调试、试产，编写操作规程；left>5、  向维修人员讲解机械原理及修理要领；组织实施产品工艺开发、应用和生产现场的技术支持；left>6、  熟悉新产品的开发流程，机电结构设计，熟悉常用机械设备的机械系统、液压系统、电气系统的工作原理；熟悉相关行业标准，并能应用于实际产品设计中；left>7、  负责组织、协调整个部门内的技术指导工作，或亲自负责其中一个部分的技术工作； 熟悉设备及备件采购及供应商管理；能够根据图纸及技术资料确定相符合的机械产品；left>8、  对产品进行技术攻关和创新，解决产品重大技术关键和薄弱环节；对公司和产品结构负主要技术责任；left>9、  制定产品的相关技术文件，并对产品技术文件整理归档，具备一定机械设备方面专利资料撰写能力。left> left>任职要求：left>1、本科及以上学历，机电一体化或机械设计、自动化等相关专业；left>2、具有机械设计岗位10年以上工作经验，熟悉电动，气动，液压传动工作原理及常用机械传动机构，熟悉机械加工工艺、热处理及零件的表面处理，熟悉产品、机械设备、机电类产品的开发设计流程以及制图和标准的应用left>3、一直从事机械行业相关设计工作，有较强的实际动手能力：实际动手制作工装夹具、专用设备、装配、调试以及维护，设计开发零部件、工艺、夹具、刀具、量具，设计专用设备、非标设备。、left>4、熟练使用SOLIDWORKS、AUTO CAD、CAXA、INVENTOR、CATIA等设计制图软件和office办公软件，工作细致严谨，勇于创新。left>5、具备一定的项目负责、能独立处理研发工作，管理组织和协调能力。有较的逻辑分析能力和钻研能力，能自我激励，善于和别人沟通，有较强的团队协作精神。left> left>注；本岗位是的招聘录用单位是意道设计的平行子公司：水母（上海）科技发展有限公司，录用工作地为江苏省太仓市。	板桥镇四通路2号
机械工程师	上海飞和实业集团有限公司	上海	7000	12000	http://jobs.51job.com/shanghai/96862930.html?s=01=0	"免费班车
五险一金
免费住宿
免费工作餐"	1.有2年及以上机械设计工作经验，螺杆压缩机设计经验，2.熟练应用Creo（proe）或SolidWorks等三维软件3.熟练应用Caxa或Autocad等二维软件4.工作认真负责，严谨细致，善于学习，有良好的创新精神和团队精神.	上海宝山城市工业园区工业路518号
机械工程师	上海卓思智能科技股份有限公司	上海	8000	12000	http://jobs.51job.com/shanghai/96790749.html?s=01=0	"五险一金
员工旅游
专业培训
绩效奖金
年终奖金
弹性工作
定期体检"	任职要求：1.    熟练掌握机械CAD制图软件，3D结构建模软件；2.    具备扎实的机械原理、结构材料力学、机械制图、互换性理论基础；3.  具备模具注塑工艺、钣金工艺、金属/塑料材料、表面处理工艺等相关经验；4.    具备面向批量制造的产品和零件设计经验；5.    良好的团队意识和沟通能力，好学上进，能接受较大工作挑战和压力；6.    机械、材料、机电等相关专业，全日制本科以上学历；7.    2年以上机电产品、工业产品、仪器仪表等行业的结构机械设计相关工作经验。?岗位职责：1.    参与产品的研发或者改进项目；2.    承担产品结构、零部件、产品工装的详细设计；3.    承担样机的试制、改进和批量生产相关工作；4.    设计零部件的制造和产品整体装配工艺方案；5.    设计和制定产品生产和装配的质量控制流程和方案；6.    其他上级安排的相关工作。	上海市徐汇区宜山路1009号创新大厦1502室
非标机械工程师	舆创智能科技（上海）有限公司	上海-静安区	8000	12000	http://jobs.51job.com/shanghai-jaq/95905567.html?s=01=0	"五险一金
餐饮补贴"	"从事非标设备、测试仪器、非标工装的设计开发和项目实施。1、对意向客户的需求进行充分调研，提供合理的解决方案，并给出合理预算；2、制定详细设计大纲，并提出采购需求;3、负责结构设计、部件选型、设计图纸输出，包括对零部件，结构件的详细设计，4、负责气动、液压、马达以及机械元件的选型；5、制定设备的标准件和加工件BOM表，并准备生产文件及客户使用手册等相关文件资料6、对客户进行培训；7、指导设备/产线的安装及调试，----------------------------------任职要求：1. 机械、机电一体化或相关专业，本科及以上学历；2．非标机械自动化设备的设计方面要求有丰富的知识，擅长工装夹具的设计 ；3、熟练使用 Solidworks, UG, Pro/E 三维软件进行设计，出图；4、熟悉不同材料的特性、熟悉零件加工工艺、表面处理及热处理工艺；5、熟练掌握零件公差，形位公差，配合公差；6、有较强的责任心,良好团队协作能力、谦虚踏实，能够承担工作中的压力和责任；"	江场三路238号1025室
机械工程师、燃烧产品研发工程师	上海速焰燃烧设备有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/95834258.html?s=01=0	"五险一金
免费班车
员工旅游
餐饮补贴
绩效奖金
弹性工作
定期体检
行业前景好
晋升空间大
人性化管理"	"工作职责1、	根据客户需求，完成燃烧器系统设计方案制订；2、	设备的设计，包括结构设计、部件选型、设计图纸输出；3、	对常用部件及设备建立模块图库工作;4、	对现场设备维护和售后服务提供技术支持;5、	对产品生产、组装过程、设备运转中的技术问题提出解决方案。招聘条件1. 工作时间：全职2. 工作经验：5年以上3. 学历要求：本科及以上4. 外语要求：英语5. 年龄要求：25-45周岁6. 专业要求：热能工程、动力工程、机械设计或机电一体化等专业岗位职能及技能要求1. 拥有基本的设计理念和思路；2、熟悉管路设计及阀门选型，拥有燃气调压站设计经验者优先；3. 具有燃烧器、燃烧系统设计经验者优先；4. 熟练运用计算机三维及CAD软件制图；5. 工作责任心强，逻辑思维能力强，条理清晰，有较好的语言表达能力。6. 有良好的团队合作精神。优先条件1. 从事过工业炉、调压站、燃烧器设计者优先考虑。福利待遇1、按照国家相关规定缴纳社会保险(五险一金）；2、享有法定的各类带薪假期；3、每周安排运动；4、年度旅游、季度旅游、级别年限出境带薪游；5、绩效奖6、提供职位晋升的机会为了增加您对公司的了解。办公地点可选，盛夏路169号A栋5层505室（地铁2号线广兰路站，步行5分钟）为了增加您对公司的了解， 请访问：http://www.dydtec.com，欢迎交流！"	盛夏路169号A栋505（日月光广场）
高级机械工程师/自动化工程师（传动方向）	上海太阳生物技术有限公司	上海-闵行区	10000	20000	http://jobs.51job.com/shanghai-mhq/95453936.html?s=01=0	"五险一金
专业培训
年终奖金
定期体检
高温补贴
节日福利
年底双薪
周末双休
加班补贴
免费午餐"	1、负责医疗器械机械传动模块方案的设计与优化；2、负责加工材料与标准件的选型，优化研发过程中材料的选择；3、负责加工件的跟进工作，及时解决过程中产生的问题；4、配合硬件、软件等研发工程师，解决仪器在调试、使用过程中产生的机械结构问题；任职要求：1、自动化、机电一体化、机械工程等相关专业，本科/硕士学历；2、具有三年以医疗检测分析仪器开发经验；3、具有运动部件工装设计工作经验， 能够独立设计开发医疗器械产品结构；4、具有建立各运动部件验收标准的能力；5、熟悉常用的标准件，控制器、气动元件及电机等的选型；6、熟练掌握各种绘图设计软件，如：ProE、UG、solidworks、AutoCAD、PS等；7、性格开朗，有较强的抗压能力，具备良好沟通能力、团队协作精神。	莘庄工业区北横沙河路288号
机械设计工程师/机械工程师	上海杰米自动化装备工程有限公司	上海-徐汇区	4000	10000	http://jobs.51job.com/shanghai-xhq/92971346.html?s=01=0	"五险一金
餐饮补贴
出国机会
年终奖金"	1.机械或机电一体化专业，全日制专科以上学历；2.有三年以上机械设计经验；3.具有熟练使用绘图软件的能力（Autocad或Solidworks等软件的三维制图）4.英语四级以上，具有一定的口译能力；5.图纸的绘制和技术资料归档。6.具有水处理，包装机械，输送机械等行业经验之一者优先；  薪酬4000-10000元。	桂平路470号11幢1楼
机械工程师	上海艾伊柯涂装设备有限公司	上海-嘉定区	4500	6000	http://jobs.51job.com/shanghai-jdq/92963016.html?s=01=0		职位要求：1、大学本科毕业，机械设计与制造相关专业，优秀应届毕业生。2、一年以上制图经验，非标设备设计经验，从事过涂装相关设备行业优先考虑。3、熟练使用AUTOCAD、SOLIDWOKS，熟悉机械制图的相关标准规范。4、熟悉机械类常用标准件，可根据要求进行选型。5、板材规格型号。具备整体图纸分解能力。6、品行端正，态度积极具有良好的沟通表达能力。7、能协助主管进行机械设备的开发设计和项目制造设计能参与制造质量控制和项目制造进度控制。8、英语口语及书面表达良好，可同国外厂商人员进行基本沟通交流尤佳。工作内容：1、根据整体图纸完成图纸拆分及归档整理。2、同国内国外供应商沟通技术要求。3、根据设计需要完成文档类工作。4、根据图纸指导安装制作，并进行质量把控。工作环境：在公司内绘图、公司车间辅助及指导制作、质检，现场安装指导及项目跟踪等。	曹安公路3652号4号楼
机械工程师（售前技术）	上海新创达智能科技有限公司	上海-浦东新区	9000	15000	http://jobs.51job.com/shanghai-pdxq/92572286.html?s=01=0	"五险一金
免费班车
餐饮补贴
通讯补贴
专业培训
出国机会
年终奖金
定期体检
绩效奖金"	招聘要求：1、大学本科学历，机械设计相关专业；2、机械设备设计相关经验4年左右；3、半导体自动化设备相关经验优先考虑；4、性格外向，主动积极，有创造力，抗压能力高，做事高效；工作职责：1、非标自动化设备的机械设计、图纸汇编。2、协助销售部门进行客户拜访以及售前技术支持。	海基六路218弄14号
非标自动化机械工程师	鹰斯（上海）自动化科技有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/92328095.html?s=01=0	"五险一金
员工旅游
弹性工作
年终奖金
专业培训"	1、根据项目要求完成非标自动化设备机械结构、机械部件的设计、方案制定（包括气动回路）。2、估算非标设备的设计成本和制造成本，负责选型设备中用到的外购元器件。3、非标设备装配图、零件图纸的绘制，参与产品加工过程中的质量跟踪。4、与电气工程师配合完成装配调试；生产现场调试过程中进行技术指导、协调与沟通。5、完成整理归档资料，操作手册。6、能够指导、培训团队中年轻机械工程师。任职要求：1、机械制造专业，大专及以上学历，英语良好;2、熟练使用AUTOCAD、Solidworks;3、5-7年以上相关设计工作经验（非标机械设计相关）;4、熟悉机械原理，熟悉机械加工工艺，精通计算机辅助设计;5、工作认真负责，严谨细致，有良好的创新精神和团队精神;6、熟悉气动回路设计及主要部件供应商的产品；7、有汽车行业非标设备从业经验者优先。8、有良好的自我学习能力及工作态度，并能在一定压力下独立工作。	上海市浦东新区航头镇下盐路800号3号楼
机械工程师	第一电子工业（上海）有限公司	上海	6000	8000	http://jobs.51job.com/shanghai/91868196.html?s=01=0	"五险一金
补充医疗保险
员工旅游
交通补贴
绩效奖金"	岗位职责1、图纸跟进及改善；2、与外籍人员进行技术沟通任职资格1、机械制造专业，大专及以上学历，日语二级以上；2、熟悉机械原理，机械基础知识扎实；3、精通计算机辅助设计；熟悉CAD、Slidworks或其他三维软件设计；	上海市嘉定区招贤路888号F栋
机械工程师	上海科如机械进出口有限公司	上海-金山区	6000	8000	http://jobs.51job.com/shanghai-jsq/91688804.html?s=01=0	"五险一金
餐饮补贴
年终奖金
绩效奖金"	1.产品设备设计及优化，包括结构设计、设计图输出、制造图等图纸绘制；2.新产品的试制及研发；3.熟悉机械设计原理，零件加工，了解产品工艺流程和技术标准；4.为销售、服务等相关部门提供技术支持；5.上级交办的其他事宜；6.能适应短期高强度加班；任职要求：1.大专及以上学历，机械设计、模具设计与控制工程等工程类相关专业；2.熟练掌握办公软件（Excel、PPT、Word）、设计软件（AutoCAD）及Solidworks三维软件；3.熟悉机械原理，机械设计，机械制图，熟悉各种传动结构熟悉机械加工工艺；4.工作认真负责，严谨细致，有良好的创新精神和团队精神；5.能够承担工作压力，自我驱动力强；6.有从事3年以上制药机械设备行业经验者优先。上班地址：金山区枫泾镇枫展路169号	枫展路169号
机械工程师	上海科如机械进出口有限公司	上海-金山区	6000	8000	http://jobs.51job.com/shanghai-jsq/91688804.html?s=01=0	"五险一金
餐饮补贴
年终奖金
绩效奖金"	1.产品设备设计及优化，包括结构设计、设计图输出、制造图等图纸绘制；2.新产品的试制及研发；3.熟悉机械设计原理，零件加工，了解产品工艺流程和技术标准；4.为销售、服务等相关部门提供技术支持；5.上级交办的其他事宜；6.能适应短期高强度加班；任职要求：1.大专及以上学历，机械设计、模具设计与控制工程等工程类相关专业；2.熟练掌握办公软件（Excel、PPT、Word）、设计软件（AutoCAD）及Solidworks三维软件；3.熟悉机械原理，机械设计，机械制图，熟悉各种传动结构熟悉机械加工工艺；4.工作认真负责，严谨细致，有良好的创新精神和团队精神；5.能够承担工作压力，自我驱动力强；6.有从事3年以上制药机械设备行业经验者优先。上班地址：金山区枫泾镇枫展路169号	枫展路169号
高级机械工程师	上海席琳机器人科技有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/91094345.html?s=01=0	"餐饮补贴
五险一金
绩效奖金
专业培训
年终奖金"	1、熟练使用相关三维软件2、精通非标自动化装配设备基本知识3、5年以上非标设计从业经验，能独立完成项目设计。	南汇三灶宣秋路210号
